indicador,variable,variable_descripcion,area,area_tipo,valor
Fatalidades de tráfico,Fatalidades de Tránsito por 100.000 hab. - 2012 (e-),N° muertes por 100.000 hab.,Cotoca,Ciudad,8.8
Fatalidades de tráfico,Fatalidades de Tránsito por 100.000 hab. - 2012 (e-),N° muertes por 100.000 hab.,El Torno,Ciudad,10.1
Asequibilidad del transporte,Costo promedio transporte público,Bs/viaje - 2016,Área Metropolitana de La Paz,Metropolitana,1.8
Asequibilidad del transporte,Costo promedio transporte público,Bs/viaje - 2016,Área Metropolitana de Cochabamba,Metropolitana,1.9
Asequibilidad del transporte,Costo promedio transporte público,Bs/viaje - 2016,Área Metropolitana de Santa Cruz,Metropolitana,2.1
Asequibilidad del transporte,Costo promedio transporte público,Bs/viaje - 2016,Total 20 ciudades,Ciudad,1.9
Asequibilidad del transporte,Costo promedio transporte público,Bs/viaje - 2016,Sucre,Ciudad,1.27
Asequibilidad del transporte,Costo promedio transporte público,Bs/viaje - 2016,La Paz,Ciudad,1.8
Asequibilidad del transporte,Costo promedio transporte público,Bs/viaje - 2016,El Alto,Ciudad,1.9
Asequibilidad del transporte,Costo promedio transporte público,Bs/viaje - 2016,Viacha,Ciudad,1.9
Asequibilidad del transporte,Costo promedio transporte público,Bs/viaje - 2016,Cochabamba,Ciudad,1.9
Asequibilidad del transporte,Costo promedio transporte público,Bs/viaje - 2016,Quillacollo,Ciudad,1.9
Asequibilidad del transporte,Costo promedio transporte público,Bs/viaje - 2016,Tiquipaya,Ciudad,1.9
Asequibilidad del transporte,Costo promedio transporte público,Bs/viaje - 2016,Colcapirhua,Ciudad,1.9
Asequibilidad del transporte,Costo promedio transporte público,Bs/viaje - 2016,Sacaba,Ciudad,1.9
Asequibilidad del transporte,Costo promedio transporte público,Bs/viaje - 2016,Oruro,Ciudad,1.3
Asequibilidad del transporte,Costo promedio transporte público,Bs/viaje - 2016,Potosí,Ciudad,1.4
Asequibilidad del transporte,Costo promedio transporte público,Bs/viaje - 2016,Tarija,Ciudad,1.7
Asequibilidad del transporte,Costo promedio transporte público,Bs/viaje - 2016,Yacuiba,Ciudad,1.9
Asequibilidad del transporte,Costo promedio transporte público,Bs/viaje - 2016,Santa Cruz de La Sierra,Ciudad,2.1
Asequibilidad del transporte,Costo promedio transporte público,Bs/viaje - 2016,La Guardia,Ciudad,1.9
Asequibilidad del transporte,Costo promedio transporte público,Bs/viaje - 2016,Warnes,Ciudad,1.9
Asequibilidad del transporte,Costo promedio transporte público,Bs/viaje - 2016,Montero,Ciudad,1.9
Asequibilidad del transporte,Costo promedio transporte público,Bs/viaje - 2016,Trinidad,Ciudad,4.1
Asequibilidad del transporte,Costo promedio transporte público,Bs/viaje - 2016,Riberalta,Ciudad,1.9
Asequibilidad del transporte,Costo promedio transporte público,Bs/viaje - 2016,Cobija,Ciudad,3.4
Asequibilidad del transporte,Costo promedio transporte público,Bs/viaje - 2016,Achocalla,Ciudad,1.9
Asequibilidad del transporte,Costo promedio transporte público,Bs/viaje - 2016,Sipe Sipe,Ciudad,1.9
Asequibilidad del transporte,Costo promedio transporte público,Bs/viaje - 2016,Vinto,Ciudad,1.9
Asequibilidad del transporte,Costo promedio transporte público,Bs/viaje - 2016,Cotoca,Ciudad,1.9
Asequibilidad del transporte,Costo promedio transporte público,Bs/viaje - 2016,El Torno,Ciudad,1.9
Asequibilidad del transporte,Ingreso per cápita del hogar promedio del quintil más pobre,Bs/mes - 2016,Área Metropolitana de La Paz,Metropolitana,524.2
Asequibilidad del transporte,Ingreso per cápita del hogar promedio del quintil más pobre,Bs/mes - 2016,Área Metropolitana de Cochabamba,Metropolitana,474.2
Asequibilidad del transporte,Ingreso per cápita del hogar promedio del quintil más pobre,Bs/mes - 2016,Área Metropolitana de Santa Cruz,Metropolitana,655.7
Asequibilidad del transporte,Ingreso per cápita del hogar promedio del quintil más pobre,Bs/mes - 2016,Total 20 ciudades,Ciudad,509.7
Asequibilidad del transporte,Ingreso per cápita del hogar promedio del quintil más pobre,Bs/mes - 2016,Sucre,Ciudad,497.16
Asequibilidad del transporte,Ingreso per cápita del hogar promedio del quintil más pobre,Bs/mes - 2016,La Paz,Ciudad,597.7
Asequibilidad del transporte,Ingreso per cápita del hogar promedio del quintil más pobre,Bs/mes - 2016,El Alto,Ciudad,431.4
Asequibilidad del transporte,Ingreso per cápita del hogar promedio del quintil más pobre,Bs/mes - 2016,Viacha,Ciudad,344.5
Asequibilidad del transporte,Ingreso per cápita del hogar promedio del quintil más pobre,Bs/mes - 2016,Cochabamba,Ciudad,500.4
Asequibilidad del transporte,Ingreso per cápita del hogar promedio del quintil más pobre,Bs/mes - 2016,Quillacollo,Ciudad,475.3
Asequibilidad del transporte,Ingreso per cápita del hogar promedio del quintil más pobre,Bs/mes - 2016,Tiquipaya,Ciudad,487.9
Asequibilidad del transporte,Ingreso per cápita del hogar promedio del quintil más pobre,Bs/mes - 2016,Colcapirhua,Ciudad,531.8
Asequibilidad del transporte,Ingreso per cápita del hogar promedio del quintil más pobre,Bs/mes - 2016,Sacaba,Ciudad,481.8
Asequibilidad del transporte,Ingreso per cápita del hogar promedio del quintil más pobre,Bs/mes - 2016,Oruro,Ciudad,483.7
Asequibilidad del transporte,Ingreso per cápita del hogar promedio del quintil más pobre,Bs/mes - 2016,Potosí,Ciudad,458.5
Asequibilidad del transporte,Ingreso per cápita del hogar promedio del quintil más pobre,Bs/mes - 2016,Tarija,Ciudad,655.4
Asequibilidad del transporte,Ingreso per cápita del hogar promedio del quintil más pobre,Bs/mes - 2016,Yacuiba,Ciudad,577.1
Asequibilidad del transporte,Ingreso per cápita del hogar promedio del quintil más pobre,Bs/mes - 2016,Santa Cruz de La Sierra,Ciudad,691.2
Asequibilidad del transporte,Ingreso per cápita del hogar promedio del quintil más pobre,Bs/mes - 2016,La Guardia,Ciudad,621.0
Asequibilidad del transporte,Ingreso per cápita del hogar promedio del quintil más pobre,Bs/mes - 2016,Warnes,Ciudad,547.8
Asequibilidad del transporte,Ingreso per cápita del hogar promedio del quintil más pobre,Bs/mes - 2016,Montero,Ciudad,605.1
Asequibilidad del transporte,Ingreso per cápita del hogar promedio del quintil más pobre,Bs/mes - 2016,Trinidad,Ciudad,454.3
Asequibilidad del transporte,Ingreso per cápita del hogar promedio del quintil más pobre,Bs/mes - 2016,Riberalta,Ciudad,405.0
Asequibilidad del transporte,Ingreso per cápita del hogar promedio del quintil más pobre,Bs/mes - 2016,Cobija,Ciudad,571.2
Asequibilidad del transporte,Ingreso per cápita del hogar promedio del quintil más pobre,Bs/mes - 2016,Achocalla,Ciudad,344.0
Asequibilidad del transporte,Ingreso per cápita del hogar promedio del quintil más pobre,Bs/mes - 2016,Sipe Sipe,Ciudad,347.5
Asequibilidad del transporte,Ingreso per cápita del hogar promedio del quintil más pobre,Bs/mes - 2016,Vinto,Ciudad,405.2
Asequibilidad del transporte,Ingreso per cápita del hogar promedio del quintil más pobre,Bs/mes - 2016,Cotoca,Ciudad,585.8
Asequibilidad del transporte,Ingreso per cápita del hogar promedio del quintil más pobre,Bs/mes - 2016,El Torno,Ciudad,574.8
Asequibilidad del transporte,Asequibilidad del transporte,%,Área Metropolitana de La Paz,Metropolitana,20.6
Asequibilidad del transporte,Asequibilidad del transporte,%,Área Metropolitana de Cochabamba,Metropolitana,24.2
Asequibilidad del transporte,Asequibilidad del transporte,%,Área Metropolitana de Santa Cruz,Metropolitana,19.0
Asequibilidad del transporte,Asequibilidad del transporte,%,Total 20 ciudades,Ciudad,22.4
Asequibilidad del transporte,Asequibilidad del transporte,%,Sucre,Ciudad,15.3
Asequibilidad del transporte,Asequibilidad del transporte,%,La Paz,Ciudad,18.1
Asequibilidad del transporte,Asequibilidad del transporte,%,El Alto,Ciudad,26.5
Asequibilidad del transporte,Asequibilidad del transporte,%,Viacha,Ciudad,33.2
Asequibilidad del transporte,Asequibilidad del transporte,%,Cochabamba,Ciudad,23.0
Asequibilidad del transporte,Asequibilidad del transporte,%,Quillacollo,Ciudad,24.1
Asequibilidad del transporte,Asequibilidad del transporte,%,Tiquipaya,Ciudad,23.4
Asequibilidad del transporte,Asequibilidad del transporte,%,Colcapirhua,Ciudad,21.5
Asequibilidad del transporte,Asequibilidad del transporte,%,Sacaba,Ciudad,23.7
Asequibilidad del transporte,Asequibilidad del transporte,%,Oruro,Ciudad,16.7
Asequibilidad del transporte,Asequibilidad del transporte,%,Potosí,Ciudad,17.8
Asequibilidad del transporte,Asequibilidad del transporte,%,Tarija,Ciudad,15.4
Asequibilidad del transporte,Asequibilidad del transporte,%,Yacuiba,Ciudad,19.8
Asequibilidad del transporte,Asequibilidad del transporte,%,Santa Cruz de La Sierra,Ciudad,18.1
Asequibilidad del transporte,Asequibilidad del transporte,%,La Guardia,Ciudad,18.4
Asequibilidad del transporte,Asequibilidad del transporte,%,Warnes,Ciudad,20.9
Asequibilidad del transporte,Asequibilidad del transporte,%,Montero,Ciudad,18.9
Asequibilidad del transporte,Asequibilidad del transporte,%,Trinidad,Ciudad,54.6
Asequibilidad del transporte,Asequibilidad del transporte,%,Riberalta,Ciudad,28.2
Asequibilidad del transporte,Asequibilidad del transporte,%,Cobija,Ciudad,35.4
Asequibilidad del transporte,Asequibilidad del transporte,%,Achocalla,Ciudad,33.2
Asequibilidad del transporte,Asequibilidad del transporte,%,Sipe Sipe,Ciudad,32.9
Asequibilidad del transporte,Asequibilidad del transporte,%,Vinto,Ciudad,28.2
Asequibilidad del transporte,Asequibilidad del transporte,%,Cotoca,Ciudad,19.5
Asequibilidad del transporte,Asequibilidad del transporte,%,El Torno,Ciudad,19.9
Densidad de intersección de calles,Área intensiva urbana - MANCHA URBANA 2019,Km2 - 2019,Área Metropolitana de La Paz,Metropolitana,287.7
Densidad de intersección de calles,Área intensiva urbana - MANCHA URBANA 2019,Km2 - 2019,Área Metropolitana de Cochabamba,Metropolitana,246.3
Densidad de intersección de calles,Área intensiva urbana - MANCHA URBANA 2019,Km2 - 2019,Área Metropolitana de Santa Cruz,Metropolitana,452.4
Densidad de intersección de calles,Área intensiva urbana - MANCHA URBANA 2019,Km2 - 2019,Total 20 ciudades,Ciudad,1196.3
Densidad de intersección de calles,Área intensiva urbana - MANCHA URBANA 2019,Km2 - 2019,Sucre,Ciudad,32.2
Densidad de intersección de calles,Área intensiva urbana - MANCHA URBANA 2019,Km2 - 2019,La Paz,Ciudad,88.1
Densidad de intersección de calles,Área intensiva urbana - MANCHA URBANA 2019,Km2 - 2019,El Alto,Ciudad,171.4
Densidad de intersección de calles,Área intensiva urbana - MANCHA URBANA 2019,Km2 - 2019,Viacha,Ciudad,23.9
Densidad de intersección de calles,Área intensiva urbana - MANCHA URBANA 2019,Km2 - 2019,Cochabamba,Ciudad,123.7
Densidad de intersección de calles,Área intensiva urbana - MANCHA URBANA 2019,Km2 - 2019,Quillacollo,Ciudad,31.3
Densidad de intersección de calles,Área intensiva urbana - MANCHA URBANA 2019,Km2 - 2019,Tiquipaya,Ciudad,16.2
Densidad de intersección de calles,Área intensiva urbana - MANCHA URBANA 2019,Km2 - 2019,Colcapirhua,Ciudad,12.5
Densidad de intersección de calles,Área intensiva urbana - MANCHA URBANA 2019,Km2 - 2019,Sacaba,Ciudad,45.5
Densidad de intersección de calles,Área intensiva urbana - MANCHA URBANA 2019,Km2 - 2019,Oruro,Ciudad,71.4
Densidad de intersección de calles,Área intensiva urbana - MANCHA URBANA 2019,Km2 - 2019,Potosí,Ciudad,18.8
Densidad de intersección de calles,Área intensiva urbana - MANCHA URBANA 2019,Km2 - 2019,Tarija,Ciudad,44.7
Densidad de intersección de calles,Área intensiva urbana - MANCHA URBANA 2019,Km2 - 2019,Yacuiba,Ciudad,10.5
Densidad de intersección de calles,Área intensiva urbana - MANCHA URBANA 2019,Km2 - 2019,Santa Cruz de La Sierra,Ciudad,309.1
Densidad de intersección de calles,Área intensiva urbana - MANCHA URBANA 2019,Km2 - 2019,La Guardia,Ciudad,39.6
Densidad de intersección de calles,Área intensiva urbana - MANCHA URBANA 2019,Km2 - 2019,Warnes,Ciudad,57.3
Densidad de intersección de calles,Área intensiva urbana - MANCHA URBANA 2019,Km2 - 2019,Montero,Ciudad,32.7
Densidad de intersección de calles,Área intensiva urbana - MANCHA URBANA 2019,Km2 - 2019,Trinidad,Ciudad,27.2
Densidad de intersección de calles,Área intensiva urbana - MANCHA URBANA 2019,Km2 - 2019,Riberalta,Ciudad,23.7
Densidad de intersección de calles,Área intensiva urbana - MANCHA URBANA 2019,Km2 - 2019,Cobija,Ciudad,16.5
Densidad de intersección de calles,Área intensiva urbana - MANCHA URBANA 2019,Km2 - 2019,Achocalla,Ciudad,4.3
Densidad de intersección de calles,Área intensiva urbana - MANCHA URBANA 2019,Km2 - 2019,Sipe Sipe,Ciudad,7.4
Densidad de intersección de calles,Área intensiva urbana - MANCHA URBANA 2019,Km2 - 2019,Vinto,Ciudad,9.7
Densidad de intersección de calles,Área intensiva urbana - MANCHA URBANA 2019,Km2 - 2019,Cotoca,Ciudad,10.7
Densidad de intersección de calles,Área intensiva urbana - MANCHA URBANA 2019,Km2 - 2019,El Torno,Ciudad,3.1
Densidad de intersección de calles,Número de intersecciones,# intersecciones ; 2019,Área Metropolitana de La Paz,Metropolitana,50923.0
Densidad de intersección de calles,Número de intersecciones,# intersecciones ; 2019,Área Metropolitana de Cochabamba,Metropolitana,29380.0
Densidad de intersección de calles,Número de intersecciones,# intersecciones ; 2019,Área Metropolitana de Santa Cruz,Metropolitana,43049.0
Densidad de intersección de calles,Número de intersecciones,# intersecciones ; 2019,Total 20 ciudades,Ciudad,149292.0
Densidad de intersección de calles,Número de intersecciones,# intersecciones ; 2019,Sucre,Ciudad,4624.0
Densidad de intersección de calles,Número de intersecciones,# intersecciones ; 2019,La Paz,Ciudad,12190.0
Densidad de intersección de calles,Número de intersecciones,# intersecciones ; 2019,El Alto,Ciudad,34104.0
Densidad de intersección de calles,Número de intersecciones,# intersecciones ; 2019,Viacha,Ciudad,4313.0
Densidad de intersección de calles,Número de intersecciones,# intersecciones ; 2019,Cochabamba,Ciudad,18661.0
Densidad de intersección de calles,Número de intersecciones,# intersecciones ; 2019,Quillacollo,Ciudad,2497.0
Densidad de intersección de calles,Número de intersecciones,# intersecciones ; 2019,Tiquipaya,Ciudad,1143.0
Densidad de intersección de calles,Número de intersecciones,# intersecciones ; 2019,Colcapirhua,Ciudad,1356.0
Densidad de intersección de calles,Número de intersecciones,# intersecciones ; 2019,Sacaba,Ciudad,4717.0
Densidad de intersección de calles,Número de intersecciones,# intersecciones ; 2019,Oruro,Ciudad,8959.0
Densidad de intersección de calles,Número de intersecciones,# intersecciones ; 2019,Potosí,Ciudad,3297.0
Densidad de intersección de calles,Número de intersecciones,# intersecciones ; 2019,Tarija,Ciudad,5145.0
Densidad de intersección de calles,Número de intersecciones,# intersecciones ; 2019,Yacuiba,Ciudad,1205.0
Densidad de intersección de calles,Número de intersecciones,# intersecciones ; 2019,Santa Cruz de La Sierra,Ciudad,32122.0
Densidad de intersección de calles,Número de intersecciones,# intersecciones ; 2019,La Guardia,Ciudad,2786.0
Densidad de intersección de calles,Número de intersecciones,# intersecciones ; 2019,Warnes,Ciudad,4205.0
Densidad de intersección de calles,Número de intersecciones,# intersecciones ; 2019,Montero,Ciudad,2709.0
Densidad de intersección de calles,Número de intersecciones,# intersecciones ; 2019,Trinidad,Ciudad,2115.0
Densidad de intersección de calles,Número de intersecciones,# intersecciones ; 2019,Riberalta,Ciudad,1593.0
Densidad de intersección de calles,Número de intersecciones,# intersecciones ; 2019,Cobija,Ciudad,1551.0
Densidad de intersección de calles,Número de intersecciones,# intersecciones ; 2019,Achocalla,Ciudad,316.0
Densidad de intersección de calles,Número de intersecciones,# intersecciones ; 2019,Sipe Sipe,Ciudad,358.0
Densidad de intersección de calles,Número de intersecciones,# intersecciones ; 2019,Vinto,Ciudad,648.0
Densidad de intersección de calles,Número de intersecciones,# intersecciones ; 2019,Cotoca,Ciudad,871.0
Densidad de intersección de calles,Número de intersecciones,# intersecciones ; 2019,El Torno,Ciudad,356.0
Densidad de intersección de calles,Número de intersecciones por Km2,# intersecciones/Km2 ; 2019,Área Metropolitana de La Paz,Metropolitana,177.0
Densidad de intersección de calles,Número de intersecciones por Km2,# intersecciones/Km2 ; 2019,Área Metropolitana de Cochabamba,Metropolitana,119.0
Densidad de intersección de calles,Número de intersecciones por Km2,# intersecciones/Km2 ; 2019,Área Metropolitana de Santa Cruz,Metropolitana,95.0
Densidad de intersección de calles,Número de intersecciones por Km2,# intersecciones/Km2 ; 2019,Total 20 ciudades,Ciudad,125.0
Densidad de intersección de calles,Número de intersecciones por Km2,# intersecciones/Km2 ; 2019,Sucre,Ciudad,143.0
Densidad de intersección de calles,Número de intersecciones por Km2,# intersecciones/Km2 ; 2019,La Paz,Ciudad,138.0
Densidad de intersección de calles,Número de intersecciones por Km2,# intersecciones/Km2 ; 2019,El Alto,Ciudad,199.0
Densidad de intersección de calles,Número de intersecciones por Km2,# intersecciones/Km2 ; 2019,Viacha,Ciudad,180.0
Densidad de intersección de calles,Número de intersecciones por Km2,# intersecciones/Km2 ; 2019,Cochabamba,Ciudad,151.0
Densidad de intersección de calles,Número de intersecciones por Km2,# intersecciones/Km2 ; 2019,Quillacollo,Ciudad,80.0
Densidad de intersección de calles,Número de intersecciones por Km2,# intersecciones/Km2 ; 2019,Tiquipaya,Ciudad,70.0
Densidad de intersección de calles,Número de intersecciones por Km2,# intersecciones/Km2 ; 2019,Colcapirhua,Ciudad,108.0
Densidad de intersección de calles,Número de intersecciones por Km2,# intersecciones/Km2 ; 2019,Sacaba,Ciudad,104.0
Densidad de intersección de calles,Número de intersecciones por Km2,# intersecciones/Km2 ; 2019,Oruro,Ciudad,125.0
Densidad de intersección de calles,Número de intersecciones por Km2,# intersecciones/Km2 ; 2019,Potosí,Ciudad,175.0
Densidad de intersección de calles,Número de intersecciones por Km2,# intersecciones/Km2 ; 2019,Tarija,Ciudad,115.0
Densidad de intersección de calles,Número de intersecciones por Km2,# intersecciones/Km2 ; 2019,Yacuiba,Ciudad,114.0
Densidad de intersección de calles,Número de intersecciones por Km2,# intersecciones/Km2 ; 2019,Santa Cruz de La Sierra,Ciudad,104.0
Densidad de intersección de calles,Número de intersecciones por Km2,# intersecciones/Km2 ; 2019,La Guardia,Ciudad,70.0
Densidad de intersección de calles,Número de intersecciones por Km2,# intersecciones/Km2 ; 2019,Warnes,Ciudad,73.0
Densidad de intersección de calles,Número de intersecciones por Km2,# intersecciones/Km2 ; 2019,Montero,Ciudad,83.0
Densidad de intersección de calles,Número de intersecciones por Km2,# intersecciones/Km2 ; 2019,Trinidad,Ciudad,78.0
Densidad de intersección de calles,Número de intersecciones por Km2,# intersecciones/Km2 ; 2019,Riberalta,Ciudad,67.0
Densidad de intersección de calles,Número de intersecciones por Km2,# intersecciones/Km2 ; 2019,Cobija,Ciudad,94.0
Densidad de intersección de calles,Número de intersecciones por Km2,# intersecciones/Km2 ; 2019,Achocalla,Ciudad,73.0
Densidad de intersección de calles,Número de intersecciones por Km2,# intersecciones/Km2 ; 2019,Sipe Sipe,Ciudad,48.0
Densidad de intersección de calles,Número de intersecciones por Km2,# intersecciones/Km2 ; 2019,Vinto,Ciudad,67.0
Densidad de intersección de calles,Número de intersecciones por Km2,# intersecciones/Km2 ; 2019,Cotoca,Ciudad,81.0
Densidad de intersección de calles,Número de intersecciones por Km2,# intersecciones/Km2 ; 2019,El Torno,Ciudad,115.0
Densidad de calles,Longitud de calles,Km; 2019,Área Metropolitana de La Paz,Metropolitana,6761.0
Densidad de calles,Longitud de calles,Km; 2019,Área Metropolitana de Cochabamba,Metropolitana,4533.0
Densidad de calles,Longitud de calles,Km; 2019,Área Metropolitana de Santa Cruz,Metropolitana,7536.0
Densidad de calles,Longitud de calles,Km; 2019,Total 20 ciudades,Ciudad,22818.0
Densidad de calles,Longitud de calles,Km; 2019,Sucre,Ciudad,688.0
Densidad de calles,Longitud de calles,Km; 2019,La Paz,Ciudad,1858.0
Densidad de calles,Longitud de calles,Km; 2019,El Alto,Ciudad,4271.0
Densidad de calles,Longitud de calles,Km; 2019,Viacha,Ciudad,562.0
Densidad de calles,Longitud de calles,Km; 2019,Cochabamba,Ciudad,2597.0
Densidad de calles,Longitud de calles,Km; 2019,Quillacollo,Ciudad,482.0
Densidad de calles,Longitud de calles,Km; 2019,Tiquipaya,Ciudad,227.0
Densidad de calles,Longitud de calles,Km; 2019,Colcapirhua,Ciudad,223.0
Densidad de calles,Longitud de calles,Km; 2019,Sacaba,Ciudad,772.0
Densidad de calles,Longitud de calles,Km; 2019,Oruro,Ciudad,1369.0
Densidad de calles,Longitud de calles,Km; 2019,Potosí,Ciudad,444.0
Densidad de calles,Longitud de calles,Km; 2019,Tarija,Ciudad,815.0
Densidad de calles,Longitud de calles,Km; 2019,Yacuiba,Ciudad,204.0
Densidad de calles,Longitud de calles,Km; 2019,Santa Cruz de La Sierra,Ciudad,5263.0
Densidad de calles,Longitud de calles,Km; 2019,La Guardia,Ciudad,645.0
Densidad de calles,Longitud de calles,Km; 2019,Warnes,Ciudad,882.0
Densidad de calles,Longitud de calles,Km; 2019,Montero,Ciudad,522.0
Densidad de calles,Longitud de calles,Km; 2019,Trinidad,Ciudad,401.0
Densidad de calles,Longitud de calles,Km; 2019,Riberalta,Ciudad,331.0
Densidad de calles,Longitud de calles,Km; 2019,Cobija,Ciudad,263.0
Densidad de calles,Longitud de calles,Km; 2019,Achocalla,Ciudad,69.0
Densidad de calles,Longitud de calles,Km; 2019,Sipe Sipe,Ciudad,91.0
Densidad de calles,Longitud de calles,Km; 2019,Vinto,Ciudad,141.0
Densidad de calles,Longitud de calles,Km; 2019,Cotoca,Ciudad,169.0
Densidad de calles,Longitud de calles,Km; 2019,El Torno,Ciudad,56.0
Densidad de calles,Densidad de calles,Km/Km2; 2019,Área Metropolitana de La Paz,Metropolitana,23.5
Densidad de calles,Densidad de calles,Km/Km2; 2019,Área Metropolitana de Cochabamba,Metropolitana,18.4
Densidad de calles,Densidad de calles,Km/Km2; 2019,Área Metropolitana de Santa Cruz,Metropolitana,16.7
Densidad de calles,Densidad de calles,Km/Km2; 2019,Total 20 ciudades,Ciudad,19.1
Densidad de calles,Densidad de calles,Km/Km2; 2019,Sucre,Ciudad,21.3
Densidad de calles,Densidad de calles,Km/Km2; 2019,La Paz,Ciudad,21.1
Densidad de calles,Densidad de calles,Km/Km2; 2019,El Alto,Ciudad,24.9
Densidad de calles,Densidad de calles,Km/Km2; 2019,Viacha,Ciudad,23.5
Densidad de calles,Densidad de calles,Km/Km2; 2019,Cochabamba,Ciudad,21.0
Densidad de calles,Densidad de calles,Km/Km2; 2019,Quillacollo,Ciudad,15.4
Densidad de calles,Densidad de calles,Km/Km2; 2019,Tiquipaya,Ciudad,14.0
Densidad de calles,Densidad de calles,Km/Km2; 2019,Colcapirhua,Ciudad,17.8
Densidad de calles,Densidad de calles,Km/Km2; 2019,Sacaba,Ciudad,17.0
Densidad de calles,Densidad de calles,Km/Km2; 2019,Oruro,Ciudad,19.2
Densidad de calles,Densidad de calles,Km/Km2; 2019,Potosí,Ciudad,23.6
Densidad de calles,Densidad de calles,Km/Km2; 2019,Tarija,Ciudad,18.2
Densidad de calles,Densidad de calles,Km/Km2; 2019,Yacuiba,Ciudad,19.3
Densidad de calles,Densidad de calles,Km/Km2; 2019,Santa Cruz de La Sierra,Ciudad,17.0
Densidad de calles,Densidad de calles,Km/Km2; 2019,La Guardia,Ciudad,16.3
Densidad de calles,Densidad de calles,Km/Km2; 2019,Warnes,Ciudad,15.4
Densidad de calles,Densidad de calles,Km/Km2; 2019,Montero,Ciudad,16.0
Densidad de calles,Densidad de calles,Km/Km2; 2019,Trinidad,Ciudad,14.8
Densidad de calles,Densidad de calles,Km/Km2; 2019,Riberalta,Ciudad,13.9
Densidad de calles,Densidad de calles,Km/Km2; 2019,Cobija,Ciudad,16.0
Densidad de calles,Densidad de calles,Km/Km2; 2019,Achocalla,Ciudad,16.1
Densidad de calles,Densidad de calles,Km/Km2; 2019,Sipe Sipe,Ciudad,12.4
Densidad de calles,Densidad de calles,Km/Km2; 2019,Vinto,Ciudad,14.5
Densidad de calles,Densidad de calles,Km/Km2; 2019,Cotoca,Ciudad,15.8
Densidad de calles,Densidad de calles,Km/Km2; 2019,El Torno,Ciudad,18.0
Terrenos / tierra / superficie asignada a las calles,Superficie destinada a calles,Km2: 2019,Área Metropolitana de La Paz,Metropolitana,42.0
Terrenos / tierra / superficie asignada a las calles,Superficie destinada a calles,Km2: 2019,Área Metropolitana de Cochabamba,Metropolitana,31.0
Terrenos / tierra / superficie asignada a las calles,Superficie destinada a calles,Km2: 2019,Área Metropolitana de Santa Cruz,Metropolitana,50.0
Terrenos / tierra / superficie asignada a las calles,Superficie destinada a calles,Km2: 2019,Total 20 ciudades,Ciudad,151.0
Terrenos / tierra / superficie asignada a las calles,Superficie destinada a calles,Km2: 2019,Sucre,Ciudad,5.0
Terrenos / tierra / superficie asignada a las calles,Superficie destinada a calles,Km2: 2019,La Paz,Ciudad,12.0
Terrenos / tierra / superficie asignada a las calles,Superficie destinada a calles,Km2: 2019,El Alto,Ciudad,25.0
Terrenos / tierra / superficie asignada a las calles,Superficie destinada a calles,Km2: 2019,Viacha,Ciudad,4.0
Terrenos / tierra / superficie asignada a las calles,Superficie destinada a calles,Km2: 2019,Cochabamba,Ciudad,17.0
Terrenos / tierra / superficie asignada a las calles,Superficie destinada a calles,Km2: 2019,Quillacollo,Ciudad,4.0
Terrenos / tierra / superficie asignada a las calles,Superficie destinada a calles,Km2: 2019,Tiquipaya,Ciudad,2.0
Terrenos / tierra / superficie asignada a las calles,Superficie destinada a calles,Km2: 2019,Colcapirhua,Ciudad,2.0
Terrenos / tierra / superficie asignada a las calles,Superficie destinada a calles,Km2: 2019,Sacaba,Ciudad,5.0
Terrenos / tierra / superficie asignada a las calles,Superficie destinada a calles,Km2: 2019,Oruro,Ciudad,10.0
Terrenos / tierra / superficie asignada a las calles,Superficie destinada a calles,Km2: 2019,Potosí,Ciudad,3.0
Terrenos / tierra / superficie asignada a las calles,Superficie destinada a calles,Km2: 2019,Tarija,Ciudad,6.0
Terrenos / tierra / superficie asignada a las calles,Superficie destinada a calles,Km2: 2019,Yacuiba,Ciudad,1.0
Terrenos / tierra / superficie asignada a las calles,Superficie destinada a calles,Km2: 2019,Santa Cruz de La Sierra,Ciudad,35.0
Terrenos / tierra / superficie asignada a las calles,Superficie destinada a calles,Km2: 2019,La Guardia,Ciudad,4.0
Terrenos / tierra / superficie asignada a las calles,Superficie destinada a calles,Km2: 2019,Warnes,Ciudad,6.0
Terrenos / tierra / superficie asignada a las calles,Superficie destinada a calles,Km2: 2019,Montero,Ciudad,3.0
Terrenos / tierra / superficie asignada a las calles,Superficie destinada a calles,Km2: 2019,Trinidad,Ciudad,3.0
Terrenos / tierra / superficie asignada a las calles,Superficie destinada a calles,Km2: 2019,Riberalta,Ciudad,2.0
Terrenos / tierra / superficie asignada a las calles,Superficie destinada a calles,Km2: 2019,Cobija,Ciudad,2.0
Terrenos / tierra / superficie asignada a las calles,Superficie destinada a calles,Km2: 2019,Achocalla,Ciudad,0.0
Terrenos / tierra / superficie asignada a las calles,Superficie destinada a calles,Km2: 2019,Sipe Sipe,Ciudad,1.0
Terrenos / tierra / superficie asignada a las calles,Superficie destinada a calles,Km2: 2019,Vinto,Ciudad,1.0
Terrenos / tierra / superficie asignada a las calles,Superficie destinada a calles,Km2: 2019,Cotoca,Ciudad,1.0
Terrenos / tierra / superficie asignada a las calles,Superficie destinada a calles,Km2: 2019,El Torno,Ciudad,0.0
